label,text,label_id
inform,i want an italian restaurant,0
inform,in the west part of town,0
affirm,yes,2
inform,it doesnt matter,0
inform,moderate,0
request,what is its phone number,3
thankyou,thank you good bye,4
inform,dont care,0
inform,east part of town,0
inform,expensive,0
request,address,3
thankyou,thank you good bye,4
affirm,yes id like an expensive restaurant in the east part of town,2
inform,i dont care,0
request,can i have the phone number please,3
thankyou,thank you good bye,4
inform,north part of town,0
inform,uh dont care,0
inform,cheap,0
inform,um anything else,0
request,telephone,3
request,telephone number,3
request,telephone number,3
request,phone number,3
thankyou,thank you good bye,4
inform,im looking for a moderately priced restaurant that serves,0
inform,french,0
inform,change that to any price range,0
inform,change that to any price range,0
inform,uh any,0
inform,it does not matter,0
inform,i do not care,0
inform,it does not matter,0
request,whats the address,3
request,whats the phone number,3
thankyou,thank you good bye,4
inform,i want a restaurant in the center of town,0
inform,romanian food,0
inform,british food,0
inform,british food,0
affirm,yes,2
inform,i dont care,0
request,what is the address and phone number,3
thankyou,thank you good bye,4
inform,im looking for a moderately priced restaurant in the,0
inform,i dont care,0
inform,the south part of town,0
reqalts,is there anything else,7
request,address,3
request,and the phone number,3
thankyou,thank you good bye,4
inform,im looking for a restaurant in any area that serves malaysian food,0
inform,im looking for a restaurant in any area that serves north american type,0
affirm,ye,2
request,whats the address,3
request,whats the phone number,3
request,price range,3
thankyou,thank you goodbye,4
inform,im looking for an expensive restaurant in the east part of town,0
inform,dont care,0
request,whats the phone number,3
thankyou,thank you good bye,4
hello,hi i need a restaurant in any area,9
inform,spanish,0
inform,i dont care,0
reqalts,anything else,7
request,the address,3
thankyou,thank you good bye,4
inform,im looking for corsica food,0
inform,gastropub type food,0
inform,gastropub type food,0
inform,gastropub,0
inform,gastropub,0
inform,gastropub type foo,0
inform,gastropub type food,0
negate,no,8
restart,start over,12
inform,gastropub type food,0
inform,gastropub,0
affirm,yes,2
inform,i dont care,0
inform,i dont care,0
request,whats the address,3
request,whats the phone number,3
request,whats the post code,3
thankyou,thank you goodbye,4
inform,moderately priced spanish restaurant,0
request,what is their phone number,3
request,what area of town are they located,3
thankyou,thank you good bye,4
inform,austrian food,0
inform,austrian,0
inform,chinese food,0
inform,the south part of town,0
inform,cheap,0
request,whats the address,3
thankyou,thank you good bye,4
inform,im looking for a restaurant in the center of town serving jamaican food,0
reqalts,what about a modern europene type of food,7
inform,i am looking for modern european food,0
affirm,yes,2
affirm,yes,2
inform,dont care,0
request,what is the address,3
thankyou,thank you good bye,4
inform,i need a moderately priced restaurant in the west part of town,0
inform,i dont care,0
affirm,yes,2
request,whats the address,3
request,whats the phone number,3
thankyou,thank you good bye,4
inform,expensive restaurant in the east part of town,0
inform,i dont care,0
reqalts,is there anything else,7
request,what is you gardens phone number,3
request,what kind of food does you garden serve,3
thankyou,thank you good bye,4
inform,looking for a cheap restaurant,0
inform,swedish food,0
reqalts,how about mediterranean food,7
null,incorrect,5
inform,im searching for mediterranean food,0
inform,im looking for mediterranean food,0
request,phone number,3
request,what is its phone number,3
request,what is its post code,3
thankyou,thank you good bye,4
inform,an expensive restaurant serving cantonese food,0
inform,thai food,0
inform,thai food,0
inform,food,0
inform,any,0
request,may i have the address and phone number,3
thankyou,thank you good bye,4
inform,moderately priced,0
inform,creative,0
inform,european,0
inform,european,0
inform,any area,0
request,address,3
request,post code,3
thankyou,thank you,4
bye,good bye,6
inform,im looking for a cheap restaurant in the north part of town,0
inform,doesnt matter,0
affirm,yes,2
reqalts,is there anything else,7
request,what is the address,3
request,what is the phone number,3
request,what is the type of food,3
thankyou,thank you good bye,4
null,sil,5
inform,moderately priced,0
inform,it does not matter,0
affirm,yes,2
affirm,right,2
inform,west,0
inform,west,0
thankyou,thank you good bye,4
inform,im looking for a moderately priced restaurant in the south part of,0
inform,i dont care,0
reqalts,what else,7
request,what is the address and phone number,3
thankyou,thank you good bye,4
inform,i want to find a restaurant in the east part of town that serves canapes foo,0
inform,canapes,0
negate,no,8
negate,no canapes,8
negate,no canapes,8
affirm,yes a restaurant in the east of town unintelligible serving canap,2
inform,i dont care,0
confirm,does it serve canapes food,1
confirm,does it serve canapes food,1
request,okay what is the addre,3
request,what is the phone number,3
request,what is the post code,3
thankyou,thank you goodbye,4
inform,can i have a moderately priced restaurant in the west part of town,0
inform,any type,0
request,could i have their phone number and address please,3
thankyou,thank you good bye,4
inform,a restaurant in the center that serves leban,0
inform,lebanese,0
request,can i have the address,3
request,the address,3
request,and the phone number,3
thankyou,okay thank you good bye,4
inform,i would like to find a moderately priced restaurant and it should be in the east,0
inform,i do not care,0
inform,im looking for a moderately priced restaurant in the east part of town,0
request,could i have the address,3
thankyou,thank you good bye,4
inform,im looking for an expensive restaurant serving portuguese foo,0
reqalts,how about french food,7
inform,french restaurant,0
inform,it doesnt matter,0
request,ah a phone number,3
request,phone number,3
thankyou,thank you goodbye,4
inform,could i find an expensive restaurant that serves european food please,0
affirm,right,2
inform,i dont care,0
request,could i have the address phone number and area,3
request,could i have the area please,3
thankyou,thank you good bye,4
hello,hello,9
inform,uh id like a moderately priced restaurant in the north part,0
inform,it doesnt matter,0
reqalts,just give me one more,7
reqalts,um do you have anything else,7
request,uh can i have the phone number,3
thankyou,thank you good bye,4
inform,im looking for a restaurant in any area that servess,0
inform,irish food,0
reqalts,how about european food,7
affirm,yes,2
inform,it doesnt matter,0
inform,doesnt matter,0
inform,doesnt matter,0
inform,i dont care,0
request,phone number,3
request,phone number,3
thankyou,thank you good bye,4
inform,expensive restaurant,0
inform,american,0
affirm,yes,2
inform,south,0
inform,south,0
request,whats the address,3
request,whats the phone number,3
thankyou,thank you good bye,4
inform,belgium food,0
inform,european food,0
inform,expensive restaurant,0
inform,any,0
request,whats the address,3
request,what is the phone number,3
request,what area,3
thankyou,thank you good bye,4
inform,im looking for a restaurant in the west part of town that serves,0
null,sil,5
reqalts,what about british,7
reqalts,what about british,7
inform,food,0
affirm,yes,2
affirm,yes,2
inform,any price range is fine,0
request,can i can i have the address the phone number,3
inform,of the restaurant please,0
request,and can i have the address and phone number please,3
thankyou,thank you goodbye,4
inform,moderately priced restaurant serving international food,0
inform,international,0
inform,dont care,0
request,what is the address phone number and post code,3
null,unintelligible,5
inform,international food,0
request,what is the address and phone number,3
request,post code,3
request,what is the post code,3
thankyou,thank you good bye,4
inform,i am looking for a moderately priced restaurant in the south part of town,0
reqalts,is there anything else,7
affirm,right,2
reqalts,is there anything else,7
request,can i get the address phone number and post code,3
request,what is the post code,3
thankyou,thank you good bye,4
inform,im looking for a restaurant that serves thai food and i dont care about the price,0
affirm,yes,2
inform,doesnt matter,0
inform,i dont care,0
reqalts,is there anything else,7
request,what is the phone number,3
request,and what is the area,3
thankyou,thank you good bye,4
inform,moderate price restaurant,0
inform,dont care,0
inform,west,0
request,the address,3
request,the phone number,3
inform,the food,0
request,type of food,3
inform,food,0
bye,alright thank you good bye,6
inform,im looking for african food,0
request,what is the address,3
inform,im looking for african food,0
request,what is the address,3
request,and the post code,3
thankyou,thank you good bye,4
inform,im looking for a cheap restaurant serving belgain food,0
affirm,yes,2
reqalts,how about italian type of food,7
reqalts,how about italian type of food,7
negate,no that is not unintelligible italian type of food,8
affirm,yes,2
inform,north,0
inform,north part of town,0
request,can i have the address and phone number of the venue,3
thankyou,thank you good bye,4
inform,i need lebanese food in the east,0
